NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,PARTLY_VACCINATED_JJ_AMT
24014,V,30-39,1,0,790,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,64,86,0,75,55,10,9,1,0,0
32010,V,40-49,1,0,515,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,53,72,0,55,51,17,2,0,0,0
32030,V,40-49,1,0,195,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,27,23,0,19,25,3,2,1,0,0
36010,M,50-59,1,0,705,Ledegem,West-Vlaanderen,Vlaams Gewest,Midden WVL,11,11,0,8,10,2,1,1,0,0
42010,V,60-69,1,1,386,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,12,25,0,13,12,11,0,1,0,0
44034,V,30-39,1,0,1258,Lochristi,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,114,136,0,119,110,10,4,7,0,0
37020,M,30-39,1,0,572,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,21,6,0,5,21,1,0,0,0,0
44020,V,10-19,1,0,125,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,2,1,0,1,2,0,0,0,0,0
44081,V,90-100+,1,1,100,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,41,65,0,49,41,16,0,0,0,0
71002,V,90-100+,1,1,43,As,Limburg,Vlaams Gewest,Kemp en Duin,21,29,0,29,21,0,0,0,0,0
71022,M,10-19,0,0,2949,Hasselt,Limburg,Vlaams Gewest,Herkenrode,1,0,0,0,1,0,0,0,0,0
71024,V,20-29,1,0,664,Herk-de-Stad,Limburg,Vlaams Gewest,Herkenrode,75,59,0,50,71,9,4,0,0,0
71053,M,90-100+,1,1,120,Sint-Truiden,Limburg,Vlaams Gewest,Haspengouw,46,81,0,77,46,2,0,2,0,0
73107,V,60-69,1,1,1127,Maasmechelen,Limburg,Vlaams Gewest,Maasland,21,44,0,31,21,10,0,3,0,0
41011,V,80-89,1,1,582,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,90,422,0,195,90,227,0,0,0,0
71011,V,90-100+,1,1,94,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,33,62,0,59,33,3,0,0,0,0
43010,M,60-69,1,0,809,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,39,18,0,11,34,6,5,1,0,0
31022,V,0-9,0,0,1200,Oostkamp,West-Vlaanderen,Vlaams Gewest,WE40,0,0,0,0,0,0,0,0,0,0
23094,V,40-49,1,0,2502,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,140,124,0,76,128,45,12,3,0,0
42026,M,80-89,1,1,211,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,20,172,0,55,20,117,0,0,0,0
44085,M,40-49,1,0,1553,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,66,50,0,34,63,10,3,6,0,0
43014,V,20-29,1,0,364,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,40,46,0,34,34,8,6,4,0,0
72041,V,40-49,1,0,1444,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland,124,201,0,159,113,41,11,1,0,0
73066,V,50-59,1,0,1232,Riemst,Limburg,Vlaams Gewest,Zuid-Oost Limburg,129,115,0,105,119,7,10,3,0,0
44043,M,20-29,1,0,1428,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,40,43,0,36,35,5,5,2,0,0
73032,V,50-59,1,0,739,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,80,67,0,63,74,4,6,0,0,0
24054,M,50-59,1,0,637,Kortenaken,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,21,38,0,29,20,8,1,1,0,0
13029,M,20-29,1,0,653,Olen,Antwerpen,Vlaams Gewest,Middenkempen,19,16,0,10,16,5,3,1,0,0
34013,M,10-19,1,0,273,Harelbeke,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,3,1,0,1,3,0,0,0,0,0
41018,M,80-89,1,1,640,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,72,495,0,26,72,469,0,0,0,0
41027,M,0-9,0,0,951,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
44083,V,20-29,1,0,2415,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,272,201,0,157,247,33,25,11,0,0
44083,M,0-9,0,0,2334,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0,0
37002,M,10-19,0,0,412,Dentergem,West-Vlaanderen,Vlaams Gewest,RITS,0,0,0,0,0,0,0,0,0,0
72003,M,50-59,1,0,1046,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,13,16,0,7,13,8,0,1,0,0
72037,V,90-100+,1,1,99,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg,62,53,0,40,62,13,0,0,0,0
13019,V,80-89,1,1,400,Lille,Antwerpen,Vlaams Gewest,Middenkempen,63,302,0,37,63,265,0,0,0,0
24062,M,10-19,1,0,1032,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,9,10,0,3,9,7,0,0,0,0
11050,V,90-100+,1,1,115,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,90,46,0,29,90,17,0,0,0,0
24028,M,40-49,1,0,409,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,9,10,0,10,9,0,0,0,0,0
33029,M,40-49,1,0,1200,Wervik,West-Vlaanderen,Vlaams Gewest,Regio Menen,38,30,0,22,37,6,1,2,0,0
35002,V,10-19,0,0,751,Bredene,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,0,0,0,0,0,0,0,0,0,0
36012,V,50-59,1,0,725,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,101,67,0,56,99,8,2,3,0,0
36015,M,30-39,1,0,4405,Roeselare,West-Vlaanderen,Vlaams Gewest,Midden WVL,128,125,0,106,122,12,6,7,0,0
37012,V,90-100+,1,1,70,Ruiselede,West-Vlaanderen,Vlaams Gewest,RITS,40,36,0,23,39,13,1,0,0,0
38016,M,0-9,0,0,360,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,0,0,0,0,0,0,0,0,0,0
42011,M,30-39,1,0,1222,Lebbeke,Oost-Vlaanderen,Vlaams Gewest,Dender,35,43,0,29,33,14,2,0,0,0
44045,V,80-89,1,1,166,Moerbeke,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,41,115,0,22,41,93,0,0,0,0
44064,V,50-59,1,0,632,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,60,59,0,47,54,9,6,3,0,0
44084,M,80-89,1,1,671,Aalter,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,114,504,0,105,113,396,1,3,0,0
45041,M,30-39,1,0,1557,Ronse,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,29,41,0,33,25,5,4,3,0,0
44020,V,90-100+,1,1,89,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,47,55,0,45,47,9,0,1,0,0
46020,V,80-89,1,1,562,Sint-Gillis-Waas,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,110,430,0,67,110,361,0,2,0,0
46021,V,10-19,1,0,844,Sint-Niklaas,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,40,5,0,4,40,0,0,1,0,0
71022,V,60-69,1,1,2626,Hasselt,Limburg,Vlaams Gewest,Herkenrode,95,94,0,74,94,17,1,3,0,0
71034,M,10-19,1,0,170,Leopoldsburg,Limburg,Vlaams Gewest,West-Limburg,5,0,0,0,5,0,0,0,0,0
71066,V,0-9,0,0,1052,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,0,0,0,0,0,0,0,0,0,0
72003,V,30-39,1,0,804,Bocholt,Limburg,Vlaams Gewest,Noord-Limburg,86,103,0,92,78,10,8,1,0,0
73028,M,60-69,1,0,5,Herstappe,Limburg,Vlaams Gewest,Zuid-Oost Limburg,0,0,0,0,0,0,0,0,0,0
34009,V,60-69,1,0,360,Deerlijk,West-Vlaanderen,Vlaams Gewest,Regio Waregem,29,15,0,12,28,3,1,0,0,0
34027,M,10-19,1,0,395,Menen,West-Vlaanderen,Vlaams Gewest,Regio Menen,7,5,0,4,7,1,0,0,0,0
38002,M,60-69,1,1,102,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,5,4,0,3,5,1,0,0,0,0
73022,V,20-29,1,0,397,Heers,Limburg,Vlaams Gewest,Haspengouw,41,24,0,22,37,1,4,1,0,0
34040,V,70-79,1,1,1874,Waregem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,61,594,0,81,59,513,2,0,0,0
44021,V,60-69,1,1,6056,Gent,Oost-Vlaanderen,Vlaams Gewest,Gent,305,470,0,170,299,35,6,265,0,0
36006,V,70-79,1,1,465,Hooglede,West-Vlaanderen,Vlaams Gewest,Midden WVL,16,141,0,29,16,112,0,0,0,0
38014,M,30-39,1,0,714,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,35,36,0,32,25,2,10,2,0,0
45060,M,60-69,1,1,155,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,10,3,0,2,9,0,1,1,0,0
71067,V,40-49,1,0,470,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,34,49,0,45,31,3,3,1,0,0
46024,M,10-19,0,0,879,Stekene,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,0,0,0,0,0,0,0,0,0,0
11002,V,90-100+,1,1,3826,Antwerpen,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,1770,1925,0,1117,1770,459,0,349,0,0
11050,V,20-29,1,0,507,Wijnegem,Antwerpen,Vlaams Gewest,Voorkempen,42,32,0,27,38,5,4,0,0,0
11052,M,30-39,1,0,782,Wommelgem,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,19,15,0,11,18,2,1,2,0,0
12041,V,50-59,1,0,1892,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,275,150,0,114,246,34,29,2,0,0
11040,M,40-49,1,0,1931,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,54,54,0,42,48,8,6,4,0,0
11007,V,60-69,1,0,381,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,57,13,0,7,48,6,9,0,0,0
12021,M,50-59,1,0,2639,Lier,Antwerpen,Vlaams Gewest,Pallieterland,84,91,0,59,73,28,11,4,0,0
11018,V,20-29,1,0,627,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,54,62,0,53,51,6,3,3,0,0
11044,M,90-100+,1,1,38,Stabroek,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,22,30,0,24,22,0,0,6,0,0
12009,V,10-19,0,0,766,Duffel,Antwerpen,Vlaams Gewest,Pallieterland,1,0,0,0,1,0,0,0,0,0
23100,M,10-19,0,0,218,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0,0
23025,M,60-69,1,0,1107,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,66,37,0,20,56,10,10,7,0,0
23104,V,60-69,1,1,289,Lennik,Vlaams-Brabant,Vlaams Gewest,Pajottenland,18,22,0,11,18,9,0,2,0,0
12041,M,20-29,1,0,1451,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,90,51,0,32,87,18,3,1,0,0
23096,M,90-100+,1,1,78,Zemst,Vlaams-Brabant,Vlaams Gewest,BraViO,37,61,0,59,37,2,0,0,0,0
23097,V,0-9,0,0,589,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
24104,M,10-19,0,0,1279,Tervuren,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,0,0,0,0,0,0,0,0,0,0
45065,V,10-19,1,0,107,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,4,0,0,0,4,0,0,0,0,0
71070,M,70-79,1,1,1281,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,56,485,0,84,56,400,0,1,0,0
11053,V,80-89,1,1,486,Wuustwezel,Antwerpen,Vlaams Gewest,Noorderkempen,63,375,0,82,63,293,0,0,0,0
23088,V,20-29,1,0,2884,Vilvoorde,Vlaams-Brabant,Vlaams Gewest,BraViO,109,148,0,122,95,25,14,1,0,0
13019,M,60-69,1,1,507,Lille,Antwerpen,Vlaams Gewest,Middenkempen,17,4,0,3,16,0,1,1,0,0
13001,M,10-19,0,0,618,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,0,0,0,0,0,0,0,0,0,0
24109,V,10-19,0,0,617,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,0,0,0,0,0,0,0,0,0
37007,V,80-89,1,1,359,Meulebeke,West-Vlaanderen,Vlaams Gewest,RITS,59,248,0,57,59,191,0,0,0,0
12026,V,60-69,1,0,767,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,87,47,0,35,78,11,9,1,0,0
12029,V,70-79,1,1,889,Putte,Antwerpen,Vlaams Gewest,Bonstato,30,166,0,8,30,157,0,1,0,0
12021,V,10-19,1,0,372,Lier,Antwerpen,Vlaams Gewest,Pallieterland,7,3,0,2,7,1,0,0,0,0
13002,M,80-89,1,1,59,Baarle-Hertog,Antwerpen,Vlaams Gewest,Kempenland,2,55,0,10,2,45,0,0,0,0
13013,M,90-100+,1,1,62,Herselt,Antwerpen,Vlaams Gewest,Zuiderkempen,30,48,0,31,29,17,1,0,0,0
13021,M,80-89,1,1,244,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,18,181,0,51,18,130,0,0,0,0
23047,V,10-19,1,0,232,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,4,0,0,0,4,0,0,0,0,0
24014,M,10-19,0,0,580,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,0,0,0,0,0,0,0,0,0
24045,V,10-19,0,0,487,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,0,0,0,0,0,0,0,0,0,0
24109,V,60-69,1,1,452,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,23,20,0,7,23,11,0,2,0,0
31003,V,10-19,1,0,160,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,9,2,0,0,9,2,0,0,0,0
31005,V,90-100+,1,1,1238,Brugge,West-Vlaanderen,Vlaams Gewest,Brugge,707,674,0,325,707,349,0,0,0,0
34002,V,70-79,1,1,671,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,27,245,0,53,27,192,0,0,0,0
35013,M,40-49,1,0,4156,Oostende,West-Vlaanderen,Vlaams Gewest,Oostende-Bredene,156,154,0,115,154,28,2,11,0,0
37011,V,10-19,1,0,67,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,2,0,0,0,2,0,0,0,0,0
42006,V,40-49,1,0,2922,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender,281,308,0,246,273,59,8,3,0,0
42026,V,20-29,1,0,606,Wichelen,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,62,90,0,69,58,17,4,4,0,0
36007,V,50-59,1,0,782,Ingelmunster,West-Vlaanderen,Vlaams Gewest,RITS,96,88,0,73,84,13,12,2,0,0
72038,V,50-59,1,0,949,Hechtel-Eksel,Limburg,Vlaams Gewest,Noord-Limburg,101,74,0,57,98,14,3,3,0,0
24043,V,10-19,1,0,109,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,2,2,0,2,2,0,0,0,0,0
23033,M,40-49,1,0,816,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,26,22,0,17,25,5,1,0,0,0
23101,M,90-100+,1,1,58,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,15,49,0,41,15,8,0,0,0,0
24048,V,40-49,1,0,845,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,83,68,0,59,70,7,13,2,0,0
37011,V,10-19,0,0,266,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,3,0,0,0,3,0,0,0,0,0
37015,V,90-100+,1,1,192,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,93,129,0,74,93,55,0,0,0,0
43014,V,30-39,1,0,362,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,53,42,0,35,49,5,4,2,0,0
45061,M,10-19,1,0,79,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,1,1,0,1,1,0,0,0,0,0
43005,M,50-59,1,0,1538,Eeklo,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,63,62,0,39,52,11,11,12,0,0
44040,M,80-89,1,1,228,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,23,198,0,63,22,133,1,2,0,0
45065,M,60-69,1,1,263,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,9,8,0,6,8,2,1,0,0,0
71016,M,10-19,0,0,3177,Genk,Limburg,Vlaams Gewest,Kemp en Duin,1,0,0,0,1,0,0,0,0,0
73098,M,90-100+,1,1,16,Wellen,Limburg,Vlaams Gewest,Haspengouw,6,11,0,11,6,0,0,0,0,0
34022,V,60-69,1,1,2044,Kortrijk,West-Vlaanderen,Vlaams Gewest,Regio Kortrijk,138,109,0,67,137,24,1,18,0,0
42028,V,40-49,1,0,1352,Zele,Oost-Vlaanderen,Vlaams Gewest,Dender,119,126,0,101,117,20,2,5,0,0
72042,V,80-89,1,1,640,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin,103,547,0,155,103,392,0,0,0,0
23039,V,70-79,1,1,444,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,16,110,0,8,16,101,0,1,0,0
31004,M,30-39,1,0,1009,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,25,26,0,17,24,9,1,0,0,0
31033,V,20-29,1,0,1092,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,131,115,0,89,125,21,6,5,0,0
32006,V,90-100+,1,1,98,Houthulst,West-Vlaanderen,Vlaams Gewest,Westhoek,62,41,0,32,62,9,0,0,0,0
34002,V,80-89,1,1,463,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,64,318,0,86,64,231,0,1,0,0
37020,V,90-100+,1,1,100,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,48,52,0,49,48,3,0,0,0,0
38008,V,20-29,1,0,483,De Panne,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,36,33,0,23,35,8,1,2,0,0
42010,M,10-19,1,0,120,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,0,0,0,0,0,0,0,0,0,0
44020,M,80-89,1,1,261,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,18,160,0,44,18,116,0,0,0,0
45063,M,20-29,1,0,341,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,5,13,0,10,4,2,1,1,0,0
71057,M,60-69,1,0,642,Tessenderlo,Limburg,Vlaams Gewest,West-Limburg,13,12,0,10,12,1,1,1,0,0
71069,M,0-9,0,0,581,Ham,Limburg,Vlaams Gewest,West-Limburg,0,0,0,0,0,0,0,0,0,0
73006,V,60-69,1,1,956,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,43,50,0,39,41,10,2,1,0,0
73109,V,60-69,1,1,124,Voeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,3,23,0,22,3,1,0,0,0,0
12041,V,80-89,1,1,844,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,196,611,0,14,196,597,0,0,0,0
13021,V,70-79,1,1,442,Meerhout,Antwerpen,Vlaams Gewest,Zuiderkempen,31,81,0,16,31,65,0,0,0,0
13046,V,10-19,1,0,121,Vosselaar,Antwerpen,Vlaams Gewest,Kempenland,5,3,0,2,5,1,0,0,0,0
23094,M,10-19,1,0,437,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1,0,0,0,1,0,0,0,0,0
31003,V,50-59,1,0,1095,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,179,125,0,97,171,14,8,14,0,0
31004,M,0-9,0,0,794,Blankenberge,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
31012,M,10-19,1,0,146,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,1,0,0,0,1,0,0,0,0,0
34041,M,20-29,1,0,1914,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,60,54,0,37,55,16,5,1,0,0
36019,V,10-19,0,0,502,Staden,West-Vlaanderen,Vlaams Gewest,Midden WVL,1,0,0,0,1,0,0,0,0,0
41027,V,10-19,0,0,794,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,0,0,0,0,0,0,0,0,0,0
41082,V,20-29,1,0,1021,Erpe-Mere,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,109,95,0,80,100,13,9,2,0,0
42004,V,30-39,1,0,860,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,106,79,0,71,101,8,5,0,0,0
42010,M,0-9,0,0,636,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,0,0,0,0,0,0,0,0,0,0
45035,M,50-59,1,0,2377,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,97,92,0,65,88,20,9,7,0,0
45061,M,60-69,1,0,199,Wortegem-Petegem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,8,3,0,2,6,1,2,0,0,0
45068,M,60-69,1,1,444,Kruisem,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,21,11,0,9,18,2,3,0,0,0
71070,V,40-49,1,0,2273,Heusden-Zolder,Limburg,Vlaams Gewest,MidWestLim,199,178,0,145,182,28,17,5,0,0
72018,M,70-79,1,1,519,Kinrooi,Limburg,Vlaams Gewest,Maasland,11,9,0,4,11,4,0,1,0,0
38002,M,60-69,1,0,164,Alveringem,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,6,0,0,0,6,0,0,0,0,0
73083,V,70-79,1,1,1533,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,84,350,0,34,82,315,2,1,0,0
45035,M,10-19,0,0,1414,Oudenaarde,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,1,0,0,0,1,0,0,0,0,0
24008,V,80-89,1,1,200,Bekkevoort,Vlaams-Brabant,Vlaams Gewest,Demerland,29,146,0,35,29,111,0,0,0,0
34043,V,10-19,0,0,94,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0,0
73032,M,30-39,1,0,540,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,11,19,0,17,11,2,0,0,0,0
34042,V,80-89,1,1,794,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,185,573,0,121,185,452,0,0,0,0
41027,V,60-69,1,0,555,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,53,28,0,16,51,11,2,1,0,0
13017,M,60-69,1,1,652,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,13,14,0,11,13,3,0,0,0,0
32011,V,50-59,1,0,849,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,141,66,0,54,136,11,5,1,0,0
32011,V,10-19,0,0,522,Kortemark,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,2,1,0,0,2,1,0,0,0,0
33041,V,30-39,1,0,222,Vleteren,West-Vlaanderen,Vlaams Gewest,Westhoek,35,26,0,25,25,0,10,1,0,0
35029,M,60-69,1,0,565,De Haan,West-Vlaanderen,Vlaams Gewest,Oostkust,24,21,0,13,23,4,1,4,0,0
36011,V,60-69,1,0,270,Lichtervelde,West-Vlaanderen,Vlaams Gewest,Midden WVL,27,17,0,12,26,5,1,0,0,0
36012,V,70-79,1,1,551,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,53,160,0,20,53,140,0,0,0,0
37011,V,60-69,1,0,246,Pittem,West-Vlaanderen,Vlaams Gewest,RITS,32,6,0,4,23,2,9,0,0,0
41011,V,10-19,1,0,235,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,13,5,0,3,13,1,0,1,0,0
71067,M,40-49,1,0,450,Zutendaal,Limburg,Vlaams Gewest,Kemp en Duin,10,17,0,16,8,1,2,0,0,0
72039,M,60-69,1,0,1131,Houthalen-Helchteren,Limburg,Vlaams Gewest,MidWestLim,31,20,0,13,30,7,1,0,0,0
73006,V,30-39,1,0,2045,Bilzen,Limburg,Vlaams Gewest,Zuid-Oost Limburg,211,231,0,199,184,29,27,3,0,0
73032,M,60-69,1,0,358,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,15,10,0,8,13,2,2,0,0,0
43010,M,80-89,1,1,579,Maldegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,43,515,0,126,43,385,0,4,0,0
11055,M,20-29,1,0,1176,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,38,40,0,28,37,10,1,2,0,0
23047,M,30-39,1,0,1008,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,22,21,0,14,22,6,0,1,0,0
44020,V,80-89,1,1,417,Gavere,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,62,251,0,53,62,197,0,1,0,0
24016,M,90-100+,1,1,23,Boutersem,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,10,15,0,15,10,0,0,0,0,0
13017,V,60-69,1,0,721,Kasterlee,Antwerpen,Vlaams Gewest,Middenkempen,63,31,0,22,58,8,5,1,0,0
23086,M,10-19,1,0,155,Ternat,Vlaams-Brabant,Vlaams Gewest,Pajottenland,1,0,0,0,1,0,0,0,0,0
23100,V,60-69,1,1,119,Linkebeek,Vlaams-Brabant,Vlaams Gewest,Zennevallei,13,19,0,6,12,13,1,0,0,0
24001,M,40-49,1,0,1941,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,70,59,0,43,65,12,5,4,0,0
31042,V,50-59,1,0,219,Zuienkerke,West-Vlaanderen,Vlaams Gewest,Oostkust,28,20,0,16,26,4,2,0,0,0
34042,V,20-29,1,0,1381,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,172,138,0,122,167,13,5,3,0,0
35005,M,60-69,1,0,390,Gistel,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,20,21,0,12,19,9,1,0,0,0
37020,V,50-59,1,0,635,Ardooie,West-Vlaanderen,Vlaams Gewest,Midden WVL,75,38,0,32,73,6,2,0,0,0
