NIS_CD,GENDER_CD,AGE_CD,ADULT_FL(18+),SENIOR_FL(65+),POPULATION_NBR,MUNICIPALITY,PROVINCE,REGION,EERSTELIJNSZONE,FULLY_VACCINATED_AMT,PARTLY_VACCINATED_AMT,FULLY_VACCINATED_AZ_AMT,PARTLY_VACCINATED_AZ_AMT,FULLY_VACCINATED_PF_AMT,PARTLY_VACCINATED_PF_AMT,FULLY_VACCINATED_MO_AMT,PARTLY_VACCINATED_MO_AMT,FULLY_VACCINATED_JJ_AMT,PARTLY_VACCINATED_JJ_AMT
13008,V,0-9,0,0,2007,Geel,Antwerpen,Vlaams Gewest,Zuiderkempen,0,0,0,0,0,0,0,0,0,0
11035,M,60-69,1,1,640,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,17,12,0,8,17,4,0,0,0,0
11040,V,60-69,1,1,1051,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,36,37,0,16,35,14,1,7,0,0
13003,M,70-79,1,1,948,Balen,Antwerpen,Vlaams Gewest,Baldemore,26,77,0,12,26,63,0,2,0,0
13035,M,50-59,1,0,1281,Ravels,Antwerpen,Vlaams Gewest,Kempenland,15,32,0,20,15,12,0,0,0,0
13040,M,90-100+,1,1,139,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,57,108,0,99,57,9,0,0,0,0
12007,V,50-59,1,0,1697,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,239,125,0,92,193,31,46,2,0,0
12041,M,50-59,1,0,1947,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,109,77,0,49,103,25,6,3,0,0
24001,M,80-89,1,1,719,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,72,345,0,58,72,286,0,1,0,0
11039,M,10-19,0,0,889,Schilde,Antwerpen,Vlaams Gewest,Voorkempen,1,0,0,0,1,0,0,0,0,0
13001,V,20-29,1,0,744,Arendonk,Antwerpen,Vlaams Gewest,Kempenland,78,82,0,61,70,21,8,0,0,0
23003,V,0-9,0,0,1429,Beersel,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0,0
13044,M,30-39,1,0,505,Vorselaar,Antwerpen,Vlaams Gewest,Middenkempen,11,12,0,12,9,0,2,0,0,0
23052,V,70-79,1,1,735,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,35,8,0,2,35,5,0,1,0,0
23025,V,70-79,1,1,1666,Grimbergen,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,71,350,0,22,69,324,2,4,0,0
23098,M,10-19,0,0,287,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,0,0,0,0,0,0,0,0,0,0
23002,V,0-9,0,0,2078,Asse,Vlaams-Brabant,Vlaams Gewest,AMALO,0,0,0,0,0,0,0,0,0,0
23094,V,10-19,0,0,1758,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,1,0,0,0,1,0,0,0,0,0
31003,M,50-59,1,0,1276,Beernem,West-Vlaanderen,Vlaams Gewest,WE40,87,61,0,27,78,4,9,30,0,0
32010,M,20-29,1,0,482,Koekelare,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,15,11,0,7,13,3,2,1,0,0
34025,M,20-29,1,0,312,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,14,7,0,5,13,2,1,0,0,0
42010,V,20-29,1,0,630,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,80,67,0,58,72,5,8,4,0,0
44019,M,20-29,1,0,1943,Evergem,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,50,52,0,40,46,5,4,7,0,0
72004,M,40-49,1,0,1044,Bree,Limburg,Vlaams Gewest,Kemp en Duin,23,42,0,36,22,5,1,1,0,0
72004,M,30-39,1,0,1018,Bree,Limburg,Vlaams Gewest,Kemp en Duin,21,43,0,37,20,4,1,2,0,0
13053,M,90-100+,1,1,36,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,14,37,0,29,14,8,0,0,0,0
33021,M,60-69,1,0,643,Poperinge,West-Vlaanderen,Vlaams Gewest,Westhoek,64,13,0,5,63,6,1,2,0,0
34003,V,60-69,1,1,282,Avelgem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,8,28,0,17,8,9,0,2,0,0
37015,M,0-9,0,0,1065,Tielt,West-Vlaanderen,Vlaams Gewest,RITS,0,0,0,0,0,0,0,0,0,0
12007,V,10-19,1,0,229,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,16,6,0,3,16,2,0,1,0,0
12007,M,40-49,1,0,1326,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,79,53,0,28,70,20,9,5,0,0
23044,V,30-39,1,0,816,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,73,53,0,40,69,12,4,1,0,0
23099,M,50-59,1,0,944,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,35,59,0,50,30,9,5,0,0,0
23101,M,50-59,1,0,1286,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,53,121,0,95,46,22,7,4,0,0
24059,V,10-19,0,0,720,Landen,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,2,0,0,0,2,0,0,0,0,0
23009,V,0-9,0,0,98,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
24130,M,80-89,1,1,164,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,19,121,0,22,19,99,0,0,0,0
31006,M,80-89,1,1,267,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,27,242,0,93,27,147,0,2,0,0
31040,V,20-29,1,0,1340,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,146,156,0,119,137,31,9,6,0,0
36012,V,10-19,1,0,132,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,12,0,0,0,12,0,0,0,0,0
41081,V,60-69,1,0,923,Zottegem,Oost-Vlaanderen,Vlaams Gewest,Panacea,112,58,0,28,105,19,7,11,0,0
42006,M,30-39,1,0,2805,Dendermonde,Oost-Vlaanderen,Vlaams Gewest,Dender,112,126,0,97,109,25,3,4,0,0
44081,V,70-79,1,1,622,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,22,199,0,32,22,165,0,2,0,0
73042,V,10-19,0,0,939,Lanaken,Limburg,Vlaams Gewest,Maasland,1,0,0,0,1,0,0,0,0,0
36012,V,90-100+,1,1,111,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,66,49,0,45,66,4,0,0,0,0
41063,V,30-39,1,0,679,Sint-Lievens-Houtem,Oost-Vlaanderen,Vlaams Gewest,Panacea,61,84,0,63,52,17,9,4,0,0
42010,V,60-69,1,0,433,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,38,29,0,13,35,16,3,0,0,0
73098,V,30-39,1,0,437,Wellen,Limburg,Vlaams Gewest,Haspengouw,50,43,0,36,49,6,1,1,0,0
11008,V,40-49,1,0,2386,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,220,168,0,141,194,24,26,3,0,0
41027,M,60-69,1,1,495,Herzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,25,10,0,5,24,4,1,1,0,0
45060,M,30-39,1,0,446,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,16,21,0,10,16,8,0,3,0,0
34041,M,60-69,1,1,861,Wevelgem,West-Vlaanderen,Vlaams Gewest,Regio Menen,25,49,0,14,25,30,0,5,0,0
41002,V,70-79,1,1,3820,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,184,1963,0,294,178,1656,6,13,0,0
42003,V,60-69,1,1,472,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,13,29,0,15,13,13,0,1,0,0
73098,V,10-19,0,0,287,Wellen,Limburg,Vlaams Gewest,Haspengouw,1,0,0,0,1,0,0,0,0,0
34043,M,40-49,1,0,139,Spiere-Helkijn,West-Vlaanderen,Vlaams Gewest,Regio Waregem,1,4,0,4,1,0,0,0,0,0
44040,V,40-49,1,0,804,Melle,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,101,83,0,60,95,22,6,1,0,0
71004,M,30-39,1,0,3138,Beringen,Limburg,Vlaams Gewest,West-Limburg,60,70,0,56,54,13,6,1,0,0
72021,V,10-19,1,0,244,Maaseik,Limburg,Vlaams Gewest,Maasland,4,3,0,2,4,1,0,0,0,0
24055,M,70-79,1,1,769,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,25,192,0,31,24,158,1,3,0,0
31006,M,10-19,0,0,476,Damme,West-Vlaanderen,Vlaams Gewest,Oostkust,0,0,0,0,0,0,0,0,0,0
32030,M,20-29,1,0,205,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,1,4,0,4,1,0,0,0,0,0
32030,V,80-89,1,1,112,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,26,78,0,18,26,60,0,0,0,0
32030,V,10-19,1,0,46,Lo-Reninge,West-Vlaanderen,Vlaams Gewest,Westhoek,2,1,0,1,2,0,0,0,0,0
34042,M,0-9,0,0,1314,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0,0
41018,V,60-69,1,1,959,Geraardsbergen,Oost-Vlaanderen,Vlaams Gewest,Dender Zuid,37,57,0,16,36,39,1,2,0,0
42003,M,60-69,1,0,549,Berlare,Oost-Vlaanderen,Vlaams Gewest,Dender,19,12,0,6,17,5,2,1,0,0
44043,M,30-39,1,0,1525,Merelbeke,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,91,66,0,45,86,17,5,4,0,0
44085,V,60-69,1,1,827,Lievegem,Oost-Vlaanderen,Vlaams Gewest,West-Meetjesland,38,69,0,41,37,26,1,2,0,0
41002,M,60-69,1,1,2280,Aalst,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,83,40,0,16,81,20,2,4,0,0
46013,V,80-89,1,1,475,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,57,286,0,95,57,190,0,1,0,0
72037,M,40-49,1,0,835,Hamont-Achel,Limburg,Vlaams Gewest,Noord-Limburg,15,17,0,11,15,5,0,1,0,0
23103,M,10-19,1,0,216,Wezembeek-Oppem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,0,0,0,0,0,0,0,0,0,0
35011,V,40-49,1,0,964,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,99,92,0,78,95,11,4,3,0,0
37017,V,0-9,0,0,540,Wielsbeke,West-Vlaanderen,Vlaams Gewest,Regio Waregem,0,0,0,0,0,0,0,0,0,0
38014,M,50-59,1,0,1595,Koksijde,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,80,75,0,50,68,23,12,2,0,0
38016,V,20-29,1,0,436,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,50,37,0,29,45,8,5,0,0,0
41011,V,60-69,1,1,539,Denderleeuw,Oost-Vlaanderen,Vlaams Gewest,Regio Aalst,20,6,0,4,20,2,0,0,0,0
42010,M,30-39,1,0,692,Laarne,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,29,16,0,11,27,5,2,0,0,0
42025,V,20-29,1,0,1598,Wetteren,Oost-Vlaanderen,Vlaams Gewest,Scheldekracht,133,115,0,84,126,26,7,5,0,0
43018,V,50-59,1,0,838,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,102,65,0,39,101,9,1,17,0,0
44052,M,70-79,1,1,515,Oosterzele,Oost-Vlaanderen,Vlaams Gewest,Panacea,20,164,0,6,19,157,1,1,0,0
44064,M,40-49,1,0,496,Sint-Martens-Latem,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,24,25,0,21,21,4,3,0,0,0
44081,V,0-9,0,0,824,Zulte,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,0,0,0,0,0,0,0,0,0,0
45060,M,50-59,1,0,464,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,21,20,0,12,21,7,0,1,0,0
43014,M,30-39,1,0,409,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,5,9,0,6,5,0,0,3,0,0
45060,V,10-19,0,0,304,Kluisbergen,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,1,0,0,0,1,0,0,0,0,0
45063,M,60-69,1,0,249,Lierde,Oost-Vlaanderen,Vlaams Gewest,Panacea,12,7,0,3,12,4,0,0,0,0
45065,V,50-59,1,0,646,Zwalm,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,97,72,0,52,92,12,5,8,0,0
72030,M,70-79,1,1,620,Peer,Limburg,Vlaams Gewest,Noord-Limburg,32,268,0,88,32,177,0,3,0,0
72041,V,0-9,0,0,1026,Dilsen-Stokkem,Limburg,Vlaams Gewest,Maasland,0,0,0,0,0,0,0,0,0,0
73001,M,60-69,1,0,440,Alken,Limburg,Vlaams Gewest,Herkenrode,18,13,0,7,18,5,0,1,0,0
73022,M,60-69,1,1,250,Heers,Limburg,Vlaams Gewest,Haspengouw,2,7,0,3,2,2,0,2,0,0
24130,M,50-59,1,0,682,Zoutleeuw,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,28,20,0,11,25,8,3,1,0,0
71066,V,50-59,1,0,1605,Zonhoven,Limburg,Vlaams Gewest,Herkenrode,170,127,0,109,161,15,9,3,0,0
72043,M,20-29,1,0,1923,Pelt,Limburg,Vlaams Gewest,Noord-Limburg,51,66,0,55,50,9,1,2,0,0
34042,M,70-79,1,1,1002,Zwevegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,49,377,0,46,49,329,0,2,0,0
45062,M,40-49,1,0,138,Horebeke,Oost-Vlaanderen,Vlaams Gewest,Vlaamse Ardennen,7,4,0,4,5,0,2,0,0,0
42023,M,30-39,1,0,656,Waasmunster,Oost-Vlaanderen,Vlaams Gewest,Z-W-Waasland,15,19,0,15,13,3,2,1,0,0
43014,V,90-100+,1,1,82,Sint-Laureins,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,52,37,0,35,52,2,0,0,0,0
73083,M,30-39,1,0,1793,Tongeren,Limburg,Vlaams Gewest,Zuid-Oost Limburg,47,67,0,56,37,8,10,3,0,0
23033,V,80-89,1,1,296,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,38,244,0,47,38,197,0,0,0,0
23102,M,30-39,1,0,1026,Wemmel,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,32,30,0,22,30,8,2,0,0,0
24048,V,0-9,0,0,536,Keerbergen,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,0,0,0,0,0,0,0,0,0,0
44083,V,70-79,1,1,2036,Deinze,Oost-Vlaanderen,Vlaams Gewest,Schelde-Leie,98,638,0,90,96,542,2,6,0,0
73032,V,70-79,1,1,442,Hoeselt,Limburg,Vlaams Gewest,Zuid-Oost Limburg,11,195,0,48,11,145,0,2,0,0
46013,M,0-9,0,0,891,Kruibeke,Oost-Vlaanderen,Vlaams Gewest,N-O-Waasland,0,0,0,0,0,0,0,0,0,0
73107,M,20-29,1,0,2194,Maasmechelen,Limburg,Vlaams Gewest,Maasland,27,39,0,26,26,11,1,2,0,0
11004,V,20-29,1,0,733,Boechout,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,69,72,1,61,60,11,8,0,0,0
11009,M,20-29,1,0,1702,Brecht,Antwerpen,Vlaams Gewest,Voorkempen,56,34,0,30,51,3,5,1,0,0
13025,V,0-9,0,0,1845,Mol,Antwerpen,Vlaams Gewest,Baldemore,0,0,0,0,0,0,0,0,0,0
11005,V,10-19,0,0,931,Boom,Antwerpen,Vlaams Gewest,RupeLaar,1,0,0,0,1,0,0,0,0,0
12025,V,70-79,1,1,3338,Mechelen,Antwerpen,Vlaams Gewest,Mechelen - Katelijne,172,890,0,129,172,755,0,6,0,0
23101,M,60-69,1,1,484,Sint-Genesius-Rode,Vlaams-Brabant,Vlaams Gewest,Zennevallei,33,31,0,11,29,19,4,1,0,0
11008,V,80-89,1,1,1414,Brasschaat,Antwerpen,Vlaams Gewest,Noorderkempen,156,1082,0,256,156,825,0,1,0,0
11040,M,80-89,1,1,802,Schoten,Antwerpen,Vlaams Gewest,Antwerpen Centrum-Noord-Oost-Zuid,66,626,0,297,66,248,0,81,0,0
11018,V,10-19,0,0,575,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,1,0,0,0,1,0,0,0,0,0
23052,M,10-19,1,0,191,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,5,2,0,1,5,1,0,0,0,0
11018,M,60-69,1,0,320,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,15,12,0,5,13,3,2,4,0,0
11030,M,30-39,1,0,753,Niel,Antwerpen,Vlaams Gewest,RupeLaar,17,31,0,22,15,5,2,4,0,0
11055,M,30-39,1,0,1084,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,30,39,0,22,26,10,4,7,0,0
23039,M,30-39,1,0,571,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,20,25,0,21,20,3,0,1,0,0
23047,M,70-79,1,1,394,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,18,171,0,6,18,163,0,2,0,0
12002,M,70-79,1,1,491,Berlaar,Antwerpen,Vlaams Gewest,Pallieterland,12,66,0,1,12,64,0,1,0,0
13010,M,60-69,1,1,369,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,10,5,0,3,10,2,0,0,0,0
23077,V,20-29,1,0,1982,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,90,110,0,86,78,22,12,2,0,0
13003,M,60-69,1,1,621,Balen,Antwerpen,Vlaams Gewest,Baldemore,19,23,0,13,19,8,0,2,0,0
23039,V,30-39,1,0,582,Kapelle-op-den-Bos,Vlaams-Brabant,Vlaams Gewest,Regio Grimbergen,40,56,0,40,39,15,1,1,0,0
35006,M,40-49,1,0,941,Ichtegem,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,33,32,0,25,29,5,4,2,0,0
11018,V,70-79,1,1,455,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,13,172,0,3,13,167,0,2,0,0
11007,M,10-19,0,0,421,Borsbeek,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,0,0,0,0,0,0,0,0,0,0
23032,M,10-19,1,0,77,Herne,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
12041,M,10-19,0,0,1197,Puurs-Sint-Amands,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,1,0,0,0,1,0,0,0,0,0
24109,M,20-29,1,0,739,Tremelo,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,28,15,0,14,27,1,1,0,0,0
11035,V,50-59,1,0,1496,Ranst,Antwerpen,Vlaams Gewest,Pallieterland,176,105,0,87,151,17,25,1,0,0
12026,V,10-19,1,0,226,Nijlen,Antwerpen,Vlaams Gewest,Pallieterland,13,1,0,1,13,0,0,0,0,0
24028,V,90-100+,1,1,49,Geetbets,Vlaams-Brabant,Vlaams Gewest,Zuidoost Hageland,19,28,0,27,19,1,0,0,0,0
24043,V,20-29,1,0,518,Holsbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,59,56,0,44,53,9,6,3,0,0
13029,M,10-19,0,0,621,Olen,Antwerpen,Vlaams Gewest,Middenkempen,2,0,0,0,2,0,0,0,0,0
13031,V,10-19,0,0,590,Oud-Turnhout,Antwerpen,Vlaams Gewest,Kempenland,1,0,0,0,1,0,0,0,0,0
13040,M,0-9,0,0,2686,Turnhout,Antwerpen,Vlaams Gewest,Kempenland,0,0,0,0,0,0,0,0,0,0
23023,M,10-19,0,0,467,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
23033,V,30-39,1,0,737,Hoeilaart,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,44,48,0,37,43,11,1,0,0,0
24033,V,60-69,1,1,474,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,14,24,0,10,14,12,0,2,0,0
24033,V,60-69,1,0,498,Haacht,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,63,23,0,14,60,7,3,2,0,0
23044,M,30-39,1,0,774,Liedekerke,Vlaams-Brabant,Vlaams Gewest,AMALO,14,23,0,14,12,7,2,2,0,0
23077,M,90-100+,1,1,122,Sint-Pieters-Leeuw,Vlaams-Brabant,Vlaams Gewest,Zennevallei,22,87,0,67,22,20,0,0,0,0
23098,M,40-49,1,0,379,Drogenbos,Vlaams-Brabant,Vlaams Gewest,Zennevallei,12,12,0,10,9,1,3,1,0,0
24014,M,60-69,1,0,437,Boortmeerbeek,Vlaams-Brabant,Vlaams Gewest,Leuven Noord,17,10,0,8,15,2,2,0,0,0
23097,V,10-19,0,0,548,Roosdaal,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
24045,M,40-49,1,0,649,Huldenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,22,24,0,20,19,4,3,0,0,0
24055,V,60-69,1,0,649,Kortenberg,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,78,37,0,26,77,7,1,4,0,0
24086,V,60-69,1,1,344,Oud-Heverlee,Vlaams-Brabant,Vlaams Gewest,Leuven Zuid,22,24,0,13,22,11,0,0,0,0
24134,V,80-89,1,1,848,Scherpenheuvel-Zichem,Vlaams-Brabant,Vlaams Gewest,Demerland,117,677,0,141,117,535,0,1,0,0
24135,M,50-59,1,0,857,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,55,18,0,14,50,4,5,0,0,0
31033,V,0-9,0,0,1012,Torhout,West-Vlaanderen,Vlaams Gewest,Houtland en Polder,0,0,0,0,0,0,0,0,0,0
34025,M,0-9,0,0,310,Lendelede,West-Vlaanderen,Vlaams Gewest,RITS,0,0,0,0,0,0,0,0,0,0
36012,V,40-49,1,0,697,Moorslede,West-Vlaanderen,Vlaams Gewest,Midden WVL,101,62,0,58,96,2,5,2,0,0
38016,M,50-59,1,0,904,Nieuwpoort,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,18,28,0,18,17,7,1,3,0,0
42008,V,10-19,1,0,261,Hamme,Oost-Vlaanderen,Vlaams Gewest,Dender,14,1,0,0,14,1,0,0,0,0
43018,M,80-89,1,1,283,Zelzate,Oost-Vlaanderen,Vlaams Gewest,Oost-Meetjesland,54,209,0,52,54,155,0,2,0,0
71011,M,90-100+,1,1,32,Diepenbeek,Limburg,Vlaams Gewest,Herkenrode,8,38,0,34,8,3,0,1,0,0
71037,M,70-79,1,1,650,Lummen,Limburg,Vlaams Gewest,MidWestLim,32,298,0,57,32,240,0,1,0,0
71069,M,70-79,1,1,445,Ham,Limburg,Vlaams Gewest,West-Limburg,12,117,0,13,12,104,0,0,0,0
31040,V,60-69,1,0,706,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,114,43,0,32,110,8,4,3,0,0
24001,M,30-39,1,0,1920,Aarschot,Vlaams-Brabant,Vlaams Gewest,Demerland,85,67,0,47,82,14,3,6,0,0
24135,V,0-9,0,0,540,Tielt-Winge,Vlaams-Brabant,Vlaams Gewest,Demerland,0,0,0,0,0,0,0,0,0,0
34002,V,10-19,1,0,150,Anzegem,West-Vlaanderen,Vlaams Gewest,Regio Waregem,9,4,0,2,9,0,0,2,0,0
72042,V,10-19,0,0,982,Oudsbergen,Limburg,Vlaams Gewest,Kemp en Duin,0,0,0,0,0,0,0,0,0,0
13036,V,40-49,1,0,697,Retie,Antwerpen,Vlaams Gewest,Baldemore,75,66,0,52,68,14,7,0,0,0
31040,M,10-19,1,0,221,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,3,0,0,0,3,0,0,0,0,0
11001,M,60-69,1,1,436,Aartselaar,Antwerpen,Vlaams Gewest,RupeLaar,11,24,0,19,10,3,1,2,0,0
11024,V,60-69,1,1,667,Kontich,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,35,34,0,21,34,12,1,1,0,0
11018,V,40-49,1,0,822,Hemiksem,Antwerpen,Vlaams Gewest,RupeLaar,74,73,0,55,67,17,7,1,0,0
13003,M,20-29,1,0,1174,Balen,Antwerpen,Vlaams Gewest,Baldemore,37,29,0,18,36,7,1,4,0,0
12007,M,30-39,1,0,1131,Bornem,Antwerpen,Vlaams Gewest,Klein-Brabant Vaartland,74,49,0,30,71,19,3,0,0,0
13010,M,90-100+,1,1,34,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,9,25,0,17,9,8,0,0,0,0
23052,V,60-69,1,1,496,Merchtem,Vlaams-Brabant,Vlaams Gewest,AMALO,20,12,0,2,20,9,0,1,0,0
23099,M,60-69,1,1,341,Kraainem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,28,27,0,12,27,15,1,0,0,0
11055,V,10-19,0,0,945,Zoersel,Antwerpen,Vlaams Gewest,Voorkempen,2,0,0,0,2,0,0,0,0,0
13019,V,50-59,1,0,1360,Lille,Antwerpen,Vlaams Gewest,Middenkempen,183,87,0,69,172,14,11,4,0,0
11013,M,60-69,1,1,647,Edegem,Antwerpen,Vlaams Gewest,Zuidoostrand Antwerpen,25,28,0,20,25,7,0,1,0,0
12014,V,10-19,0,0,1701,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,5,0,0,0,5,0,0,0,0,0
23009,V,50-59,1,0,158,Bever,Vlaams-Brabant,Vlaams Gewest,Pajottenland,6,12,0,6,5,5,1,1,0,0
23047,V,40-49,1,0,1083,Machelen,Vlaams-Brabant,Vlaams Gewest,BraViO,75,51,0,38,66,11,9,2,0,0
13037,M,50-59,1,0,916,Rijkevorsel,Antwerpen,Vlaams Gewest,Kempenland,15,24,0,15,15,8,0,1,0,0
23023,V,10-19,0,0,450,Galmaarden,Vlaams-Brabant,Vlaams Gewest,Pajottenland,0,0,0,0,0,0,0,0,0,0
23094,V,80-89,1,1,934,Zaventem,Vlaams-Brabant,Vlaams Gewest,Druivenstreek,203,592,0,143,203,445,0,4,0,0
24062,V,10-19,1,0,925,Leuven,Vlaams-Brabant,Vlaams Gewest,Leuven,25,15,0,10,25,3,0,2,0,0
35011,V,20-29,1,0,774,Middelkerke,West-Vlaanderen,Vlaams Gewest,Westkust&Polder,83,84,0,69,77,13,6,2,0,0
11022,V,70-79,1,1,943,Kalmthout,Antwerpen,Vlaams Gewest,Noorderkempen,42,343,0,31,42,310,0,2,0,0
12014,V,70-79,1,1,2050,Heist-op-den-Berg,Antwerpen,Vlaams Gewest,Bonstato,76,673,0,11,76,657,0,5,0,0
13012,V,40-49,1,0,609,Herenthout,Antwerpen,Vlaams Gewest,Middenkempen,60,57,0,45,48,9,12,3,0,0
13053,M,80-89,1,1,330,Laakdal,Antwerpen,Vlaams Gewest,Zuiderkempen,32,276,0,65,31,211,1,0,0,0
13010,V,40-49,1,0,719,Grobbendonk,Antwerpen,Vlaams Gewest,Middenkempen,70,58,0,50,64,8,6,0,0,0
31012,M,60-69,1,0,485,Jabbeke,West-Vlaanderen,Vlaams Gewest,WE40,31,20,0,8,30,11,1,1,0,0
31040,M,90-100+,1,1,69,Zedelgem,West-Vlaanderen,Vlaams Gewest,WE40,18,68,0,48,18,20,0,0,0,0
42004,V,0-9,0,0,749,Buggenhout,Oost-Vlaanderen,Vlaams Gewest,Dender,0,0,0,0,0,0,0,0,0,0
